[14:35:28] [main/INFO]: ModLauncher running: args [--username, Yuu144Y, --version, forge-47.3.0, --gameDir, C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft, --assetsDir, C:\Users\Yuu14\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 0fffc02a5c5649299daea19b9ee969a0, --accessToken, ????????, --clientId, MzhlZmZiMGItZGU3MC00NDQ1LTkwOGItNjVhY2I3YmY2ZWI5, --xuid, 2535408374808481, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\Yuu14\curseforge\minecraft\Install\quickPlay\java\1739712926884.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[14:35:28] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[14:35:29] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[14:35:29] [main/INFO]: Trying GL version 4.6
[14:35:30] [main/INFO]: Requested GL version 4.6 got version 4.6
[14:35:30] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[14:35:30] [main/INFO]: crimes against java were committed
[14:35:30] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[14:35:30] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Yuu14/curseforge/minecraft/Instances/144Craft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23384%23387!/ Service=ModLauncher Env=CLIENT
[14:35:30] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3070 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 566.36, NVIDIA Corporation
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:mr_pumpkin_controlled, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:sir_pumpkinhead, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:felsteed, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:sir_pumpkinhead_without_horse, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:sir_the_headless, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:pumpkinhead, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:riding_felsteed, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:decaying_zombie_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:door_knight_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:bonescaller_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:supreme_bonescaller_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:skeleton_thrasher_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:dread_hound_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:firelight_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:zombie_clown_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:seared_spirit_not_despawn, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:dire_hound_leader, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:maggot, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:corpse_fly, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:bloody_gadfly, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:corpse_fish, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:zombie_fisherman, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:swarmer, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:thornshell_crab, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:glutton_fish, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:zombie_bruiser, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:pumpkin_bomb, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:senor_pumpkin, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:lord_pumpkinhead, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:lords_felsteed, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:lord_pumpkinhead_withouta_horse, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:lord_the_headless, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:lord_pumpkinhead_head, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:infernal_spirit, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:riding_lords_felsteed, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:zombie_lumberjack, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:siamese_skeletons, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:siamese_skeletonsleft, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:siamese_skeletonsright, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:missioner, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:controlled_spiritual_assistant, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:spiritof_chaos, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:lifestealer, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:lifestealer_true_form, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:baby_spider, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:mother_spider, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:baby_spider_controlled, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:nightmare_stalker, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:pumpkin_dunce, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:mrs_pumpkin, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to born_in_chaos_v1:pumpkin_bruiser, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:withered_demon, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:accursed_lord_boss, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:draugr_boss, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:night_shade, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:returning_knight, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:soulmass, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:chaos_monarch, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:moonknight, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:frost_giant, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:rime_spectre, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:day_stalker, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:night_prowler, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:warmth_entity, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:freyr_sword_entity, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to soulsweapons:nights_edge, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to mahoutsukai:fae_entity, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to draconicevolution:draconic_guardian, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to alexscaves:ferrouslime, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:wisp, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:spectral_hammer, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:debug_wizard, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:pyromancer, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:cryomancer, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:necromancer, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:summoned_zombie, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:summoned_skeleton, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:dead_king, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:dead_king_corpse, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:archevoker, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:citadel_keeper, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:sculk_tentacle, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:root, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:priest, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:firefly_swarm, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:apothecarist, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to irons_spellbooks:cultist, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to creeperoverhaul:jungle_creeper, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to creeperoverhaul:bamboo_creeper, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to creeperoverhaul:desert_creeper, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to creeperoverhaul:badlands_creeper, has custom renderer that is not LivingEntityRenderer.
[14:36:24] [Render thread/WARN]: Could not apply radiation glow layer to creeperoverhaul:hills_creeper, has custom renderer that is not LivingEntityRenderer.
